"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Triceps Dip",,"",0,"normal",,8,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Triceps Dip",,"",1,"normal",,10,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Triceps Dip",,"",2,"normal",,10,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Triceps Dip",,"",3,"normal",,9,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Butterfly (Pec Deck)",,"Stretch",0,"normal",40,10,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Butterfly (Pec Deck)",,"Stretch",1,"normal",40,11,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Butterfly (Pec Deck)",,"Stretch",2,"normal",40,12,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Triceps Extension (Cable)",,"",0,"normal",18.75,10,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Triceps Extension (Cable)",,"",1,"normal",18.75,8,,,
"Been slacking lately","4 Nov 2024, 09:24","4 Nov 2024, 10:35","","Triceps Extension (Cable)",,"",2,"normal",20,7,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Pull Up",,"",0,"normal",,10,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Pull Up",,"",1,"normal",,10,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Pull Up",,"",2,"normal",,10,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Pull Up",,"",3,"normal",,10,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","T Bar Row",,"",0,"normal",50,10,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","T Bar Row",,"",1,"normal",50,15,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","T Bar Row",,"",2,"normal",50,16,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","T Bar Row",,"",3,"normal",55,11,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Iso-Lateral High Row (Machine)",,"",0,"normal",70,12,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Iso-Lateral High Row (Machine)",,"",1,"normal",90,12,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Iso-Lateral High Row (Machine)",,"",2,"normal",90,11,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Iso-Lateral High Row (Machine)",,"",3,"normal",90,10,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Lat Pulldown (Cable)",,"",0,"normal",42.5,10,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Lat Pulldown (Cable)",,"",1,"normal",42.5,11,,,
"Lazy back","2 Nov 2024, 10:36","2 Nov 2024, 11:32","","Lat Pulldown (Cable)",,"",2,"normal",42.5,12,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Shoulder Press (Machine Plates)",,"",0,"warmup",30,15,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Shoulder Press (Machine Plates)",,"",1,"normal",50,13,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Shoulder Press (Machine Plates)",,"",2,"normal",60,10,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Shoulder Press (Machine Plates)",,"",3,"normal",60,11,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Shoulder Press (Machine Plates)",,"",4,"normal",60,12,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Single Arm Lateral Raise (Cable)",,"",0,"normal",6.25,8,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Single Arm Lateral Raise (Cable)",,"",1,"normal",6.25,10,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Single Arm Lateral Raise (Cable)",,"",2,"normal",6.25,10,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Single Arm Lateral Raise (Cable)",,"",3,"normal",6.25,8,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Single Arm Lateral Raise (Cable)",,"",4,"dropset",3.75,9,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Lateral Raise (Machine)",,"",0,"normal",32,11,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Lateral Raise (Machine)",,"",1,"normal",32,10,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Lateral Raise (Machine)",,"",2,"normal",32,10,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Lateral Raise (Machine)",,"",3,"normal",25,10,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Seated Shoulder Press (Machine)",0,"",0,"normal",25,14,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Seated Shoulder Press (Machine)",0,"",1,"normal",32,12,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Seated Shoulder Press (Machine)",0,"",2,"normal",32,12,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Seated Shoulder Press (Machine)",0,"",3,"normal",32,9,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Preacher Curl (Machine)",0,"",0,"normal",25,14,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Preacher Curl (Machine)",0,"",1,"normal",32,12,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Preacher Curl (Machine)",0,"",2,"normal",32,12,,,
"Shoulder day","30 Oct 2024, 09:02","30 Oct 2024, 09:59","Must get big to stop getting bashed in tag","Preacher Curl (Machine)",0,"",3,"normal",32,9,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Incline Bench Press (Dumbbell)",,"Streeeeetchhhhh",0,"warmup",28,10,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Incline Bench Press (Dumbbell)",,"Streeeeetchhhhh",1,"normal",40,10,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Incline Bench Press (Dumbbell)",,"Streeeeetchhhhh",2,"normal",40,9,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Incline Bench Press (Dumbbell)",,"Streeeeetchhhhh",3,"normal",40,10,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Iso-Lateral Chest Press (Machine)",,"Lots of partials as well",0,"normal",40,9,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Iso-Lateral Chest Press (Machine)",,"Lots of partials as well",1,"normal",40,10,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Iso-Lateral Chest Press (Machine)",,"Lots of partials as well",2,"normal",40,11,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Iso-Lateral Chest Press (Machine)",,"Lots of partials as well",3,"normal",40,11,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Triceps Dip",,"",0,"normal",,8,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Triceps Dip",,"",1,"normal",,9,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Triceps Dip",,"",2,"dropset",,7,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Triceps Dip",,"",3,"normal",,10,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Triceps Dip",,"",4,"normal",,7,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Cable Fly Crossovers",,"",0,"normal",17.5,12,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Cable Fly Crossovers",,"",1,"normal",17.5,10,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Cable Fly Crossovers",,"",2,"normal",17.5,13,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Cable Fly Crossovers",,"",3,"normal",17.5,8,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Crunch (Machine)",,"",0,"normal",5,15,,,
"Lazy chest","28 Oct 2024, 13:56","28 Oct 2024, 14:50","Cut me some slack slept 3hrs","Crunch (Machine)",,"",1,"normal",10,18,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Pull Up",,"",0,"normal",,14,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Pull Up",,"",1,"normal",,10,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Pull Up",,"",2,"normal",,10,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Pull Up",,"",3,"normal",,10,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Lat Pulldown (Cable)",,"",0,"normal",42.5,11,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Lat Pulldown (Cable)",,"",1,"normal",42.5,14,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Lat Pulldown (Cable)",,"",2,"normal",50,11,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Lat Pulldown (Cable)",,"",3,"normal",50,11,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Iso-Lateral High Row (Machine)",,"",0,"normal",70,11,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Iso-Lateral High Row (Machine)",,"",1,"normal",90,8,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Iso-Lateral High Row (Machine)",,"",2,"normal",90,9,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Iso-Lateral High Row (Machine)",,"",3,"normal",90,10,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",15,11,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",15,12,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",15,12,,,
"Crazy back pump","25 Oct 2024, 08:37","25 Oct 2024, 09:44","","Straight Arm Lat Pulldown (Cable)",,"",3,"failure",15,8,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Leg Extension (Machine)",,"",0,"normal",61,10,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Leg Extension (Machine)",,"",1,"normal",61,9,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Leg Extension (Machine)",,"",2,"normal",61,10,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Leg Extension (Machine)",,"",3,"failure",47,11,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Hip Thrust (Machine)",0,"",0,"normal",100,8,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Hip Thrust (Machine)",0,"",1,"normal",100,10,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Hip Thrust (Machine)",0,"",2,"normal",120,11,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Hip Thrust (Machine)",0,"",3,"normal",130,7,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Leg Raise Parallel Bars",0,"",0,"normal",,10,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Leg Raise Parallel Bars",0,"",1,"normal",,10,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Leg Raise Parallel Bars",0,"",2,"normal",,10,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Romanian Deadlift (Barbell)",,"",0,"normal",50,12,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Romanian Deadlift (Barbell)",,"",1,"normal",50,13,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Romanian Deadlift (Barbell)",,"",2,"failure",50,10,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Romanian Deadlift (Barbell)",,"",3,"failure",50,9,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","V Squat",,"",0,"normal",40,12,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","V Squat",,"",1,"normal",40,12,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","V Squat",,"",2,"normal",40,13,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","V Squat",,"",3,"normal",40,15,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Standing Calf Raise (Machine)",,"",0,"normal",115,11,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Standing Calf Raise (Machine)",,"",1,"normal",125,12,,,
"Productive legs","23 Oct 2024, 15:50","23 Oct 2024, 17:10","Going for that thick ass","Standing Calf Raise (Machine)",,"",2,"normal",125,13,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Incline Bench Press (Dumbbell)",,"Focusing on getting that deep stretch",0,"normal",28,10,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Incline Bench Press (Dumbbell)",,"Focusing on getting that deep stretch",1,"normal",40,8,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Incline Bench Press (Dumbbell)",,"Focusing on getting that deep stretch",2,"normal",40,9,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Incline Bench Press (Dumbbell)",,"Focusing on getting that deep stretch",3,"normal",40,8,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Incline Bench Press (Dumbbell)",,"Focusing on getting that deep stretch",4,"normal",40,9,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Butterfly (Pec Deck)",,"Stretch",0,"normal",45,6,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Butterfly (Pec Deck)",,"Stretch",1,"normal",40,12,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Butterfly (Pec Deck)",,"Stretch",2,"normal",40,12,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Butterfly (Pec Deck)",,"Stretch",3,"normal",40,12,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Iso-Lateral Chest Press (Machine)",,"",0,"normal",40,10,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Iso-Lateral Chest Press (Machine)",,"",1,"normal",40,10,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Iso-Lateral Chest Press (Machine)",,"",2,"normal",40,12,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Iso-Lateral Chest Press (Machine)",,"",3,"normal",40,14,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Cable Fly Crossovers",,"",0,"normal",17.5,10,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Cable Fly Crossovers",,"",1,"normal",17.5,13,,,
"Pain","21 Oct 2024, 10:36","21 Oct 2024, 11:28","Groin is sore as shit","Cable Fly Crossovers",,"",2,"normal",18.75,14,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,15,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,13,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,13,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Seated Incline Curl (Dumbbell)",,"",3,"normal",10,10,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Seated Incline Curl (Dumbbell)",,"",4,"dropset",10,6,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Single Arm Supported Hammer Curl",0,"",0,"normal",9,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Single Arm Supported Hammer Curl",0,"",1,"normal",9,13,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Single Arm Supported Hammer Curl",0,"",2,"normal",9,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Single Arm Supported Hammer Curl",0,"",3,"normal",9,10,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Dip",0,"",0,"normal",,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Dip",0,"",1,"normal",,13,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Dip",0,"",2,"normal",,14,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Dip",0,"",3,"normal",,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Extension (Cable)",,"",0,"normal",17.5,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Extension (Cable)",,"",1,"normal",17.5,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Extension (Cable)",,"",2,"normal",20,8,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Triceps Extension (Cable)",,"",3,"normal",20,9,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Leg Raise Parallel Bars",,"",0,"normal",,14,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Leg Raise Parallel Bars",,"",1,"normal",,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Crunch (Machine)",,"",0,"normal",5,12,,,
"High quality arms","20 Oct 2024, 10:39","20 Oct 2024, 11:47","","Crunch (Machine)",,"",1,"normal",10,8,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Pull Up",0,"",0,"normal",,11,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Pull Up",0,"",1,"normal",,11,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Pull Up",0,"",2,"normal",,10,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Pull Up",0,"",3,"normal",,11,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","T Bar Row",0,"",0,"normal",40,14,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","T Bar Row",0,"",1,"normal",40,13,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","T Bar Row",0,"",2,"normal",40,13,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","T Bar Row",0,"",3,"normal",40,14,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Iso-Lateral Row (Machine)",,"",0,"normal",80,10,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Iso-Lateral Row (Machine)",,"",1,"normal",80,10,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Iso-Lateral Row (Machine)",,"",2,"normal",80,10,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Iso-Lateral Row (Machine)",,"",3,"normal",80,8,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Seated Cable Row - Bar Grip",,"Bro ive been going lighter and lighter kms",0,"normal",40,10,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Seated Cable Row - Bar Grip",,"Bro ive been going lighter and lighter kms",1,"normal",40,10,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Seated Cable Row - Bar Grip",,"Bro ive been going lighter and lighter kms",2,"normal",40,10,,,
"Lazy backday","18 Oct 2024, 11:57","18 Oct 2024, 13:05","","Seated Cable Row - Bar Grip",,"Bro ive been going lighter and lighter kms",3,"normal",40,8,,,
